text,label,vocab
 Though I was allowed to stay up until 1 AM last night,neutral,0
" But heh, thats basically it",neutral,0
 Theres nothing left to say so this is the end of my journal entry,neutral,0
 Well short one anyway,neutral,0
 This is my update for today and I am off,neutral,0
" It's yet another white man insensitivity subject that even has socialists and revolutionaries saying 'hey, hold on a second!'",neutral,0
 It's the veils,neutral,0
" Yes, the veils that many Muslim women around the world traditionally wear",neutral,0
" I'm not going to get into the wrongs and rights, just to give a bit of perspective",neutral,0
 Listen,neutral,0
 I see the words veil and headscarf being used by white Europeans in many contradictory contexts,neutral,0
 Let's clarify,neutral,0
 Hijab is a headscarf that covers the hair and usually wraps around the neck,neutral,0
" The veil is often interpreted as being the ninja outfit, where womens heads are completely covered so as to see only the eyes, or in some cases nothing at all",neutral,0
 Taleban style if you will,neutral,0
 This is called the nikab,neutral,0
 For clarification the difference should be noted,neutral,0
 Hijab in Islam actually means modesty or privacy,neutral,0
 And it is believed that women should practice modesty both for themselves but to keep the gazing eyes of man down,neutral,0
 The khimar is the actual headscarf,neutral,0
 The veil that covers the entire face is called the nikab,neutral,0
" Islam requires women to be modest, henceforth many of them wear the hijab, or headscarf",neutral,0
" The nikab, or taliban style cover, is not an Islamic practice",neutral,0
" A Fatwa, or Islamic legal pronouncement makes it clear that women are not obliged to wear nikab - but rather this is a cultural issue within more conservative or radical interpretations of Islam (just like the west has some Christian right wackies)",neutral,0
 It most certainly raised even more anti-Muslim sentiment but also more anti-French sentiment even amongst it own non-Christian communities,angry,0
" Whether the French will ever admit it or not, they have a serious racism problem - and its aimed mainly at Muslims and Africans",neutral,0
" The Germans have passed similar laws, much to the dismay of its large Turkish-Muslim population",sad,0
" The Brits, famous for their true melting pot status amongst the Europeans, have began treading in this murky water",neutral,0
" Jack Straw is calling for a ban of veils, or nikabs, in the UK",neutral,0
 Not the ban on hijabs,neutral,0
" The well integrated, but edgy Muslim community is not so happy about this",angry,0
 And I'm afraid it could get ugly,fear,0
 But if the UK Muslims are listening to Mr,neutral,0
 He clearly stated that he feels the veils should go -- but that it should be over a period of time and from within the Muslim community,neutral,0
" It shouldn't, he added, be decided by a group of old white male politicians",neutral,0
 Not to mention that many Muslim women scholars are saying women should thank Jack Straw for this,neutral,0
 I'm by no means an expert on veils,neutral,0
" What i do know is that there are many, many woman who absolutely voluntarily and willingly cover themselves with a headscarf for religious purposes",neutral,0
 Most of the European peasantry covered themselves with a headscarf just a hundred years ago and can still be found in christian villages throughout eastern and southern europe,neutral,0
 It is also true that many Muslim cultures in the world 'oblige' their women to wear the veil,neutral,0
 So the voluntary and involuntary,neutral,0
" France says no head scarves, no nothing -- look like a sexy french school girl with your belly button hanging out",neutral,0
" The Brits haven't ventured that far, they accept the head scarf, but oppose the ninja turtle look",neutral,0
 Turkey has a similar issue,neutral,0
" In its bid to become a secular society -- and to integrate into the unwelcoming arms of the European Union, it has forbidden even the nikab and in some places even the hijab in public schools and universities",neutral,0
 Sarajevo now has a large female Turkish population coming to study here so they can wear what they wish,neutral,0
" It is Europe's largest 'indigenous' Muslim population, all of whom are white Europeans and embrace European principles",neutral,0
" Bosnian Islam is very secular, and indeed seen by most European leaders as a model example of the type of Islam they want being taught in their increasing number of mosques and madressa's within the EU",neutral,0
 The question of hijab and nikabs hasn't come up yet here in Bosnia,neutral,0
" The hijab is accepted and tolerated, as are the nikab wearers (which is an extremely small percentage of Muslim women)",neutral,0
 The progressive west is certainly faltering when it comes to questions of its growing Muslim populations and addressing the cultural and religious difference between east and west,neutral,0
 The Muslims too have yet to seriously address the fears and concerns of 'indigenous' white westerners - who have opened their doors from some of the worlds worst economically and socially oppressed societies,fear,0
 This door has to swing both ways,neutral,0
" The west must do more to grasp the concepts of Islam - and understand the vast cultural differences even with the large and diverse Muslim community, which covers three continents",neutral,0
 Muslims too need to understand the fears and concerns of secular westerners who now have to deal with strict Islamic rules within their own communities,fear,0
" If western women can run around half naked, can eastern women completely cover themselves?",neutral,0
 Is there really a difference?,neutral,0
 There is no black and white my friends,neutral,0
 We all need to take the veils off,neutral,0
 and look at each other eye to eye,neutral,0
" Brother to brother, face to face, let's unite the human race",neutral,0
 I'm EXTREMELY sad to say that it looks as though The Skyline Obscura will be on an indefinate hiatus as of this past Thursday,sad,0
" Essentially, Christian is toggling with what direction, musically, he wants to pursue (whether that be skyline or not), whereas in light of the confustion, I (Mike) have decided to leave the project",neutral,0
" It was not on any bad terms, and to be honest, I don't know if there still is a Skyline to speak of, but as those of you who know US know that I'm pretty focused and content with where I am heading, and I've definately got my own timetable in which I plan to do it",neutral,0
" With that, some of the new songs that never were will be posted shortly for those of you who want to hear it",neutral,0
" Sorry for the letdown, and I can't speak for everyone else, but I'd rather have this happen now than later",sad,0
 Feel free to contact any of us individually about this if you feel so compelled as nobody's really going to be monitoring this site any more,neutral,0
" (our individual pages are under the ""members"" section)",neutral,0
 Thanks for the support!,neutral,0
 You'll all receive notices of any Skyline updates and/or updates of new projects involving anyone from TSO (past or pseudo-present),neutral,0
 Take care of each other,neutral,0
" Well, my MIL arrived yesterday",neutral,0
" The one bad thing is that she got news this morning that her 21 y/o kitty, Aunt Becky, passed away last night",sad,0
" She knew the kitty was not doing well (she hasn't been for a while now, but kept rallying), so it wasn't a shock at all, but still sad",sad,0
" She had been looking at having to have her PTS before she leaves for Africa, but I guess Aunt Becky had other ideas",neutral,0
 I think Aunt Becky was waiting for my MIL to leave yesterday for her trip here,neutral,0
 Aunt Becky was sent over the bridge in a traditional Anishinaabe (Ojibwe/Chippewa) ceremony,neutral,0
" Aagii, my MIL's neighbor, is of the Bear Clan and is very traditional in her ways",neutral,0
 She wrapped Aunt Becky in ceremonial cloth with 4 different herbs and buried her down by the creek that runs behind their homes in Topanga Canyon,neutral,0
" My SIL and niece came over yesterday afternoon to collect our great-nephew, Brandon",neutral,0
 Daddybear refused to let them take the baby!,neutral,0
 He wanted B to stay at least for today so that he had a day off to play with him,neutral,0
" Brandon's dad, Michael, is improving",neutral,0
" They still are not sure what is going on with the transplanted kidney as it appears to be ""peeling like an onion"", but his potassium and sugar and such are leveling out and he is feeling better",happy,0
" Hey, how has everyone been lately?",neutral,0
 It's been a while,neutral,0
 and there has been so much going on,neutral,0
 and it's been just a big jumble of AWOIWEJFPWKSFWEIONMQMEM!,neutral,0
 Do you know the feeling?,neutral,0
 So last week was the Thanksgiving long weekend and it was sooo sweeeet,happy,0
 My sister came back from university and it was (surprisingly) nice to spend time with her again!!,surprise,0
 lol just kidding,happy,0
 Especially people,neutral,0
" Anyways, on Monday I got to see some of my favourite people and that was really fun as well :) Go Augustine Inc",happy,0
 And I believe that God gave me this amazing opportunity for a specific reason and there's no way I'm turning it down,surprise,0
 Please just pray for me and the trip and the other people who are going (I'm not sure who yet so I shall keep it on the DL,neutral,0
 lol),happy,0
" Anyway, this past week has been one of the busiest ones yet for me, and maybe for you too",neutral,0
 I just feel like we're all getting caught in the whirlpool of life (hehe what a funny term) and I just wanted to urge you guys to not forget about checking up on each other,happy,0
" Sometimes, all we need is that little encouragement or motivation to get us going again",neutral,0
 like the energizer bunny!!!,neutral,0
 :D lol wow,happy,0
" Besides from that random addition by my kooky self I hope you know what I'm trying to get at, because I know for me, that's how it is",neutral,0
 Okay that's about it for now,neutral,0
" First of all, I would like to say that I am proud of myself",happy,0
" What I completed in one day today, was not possible to me last week",neutral,0
" Today, I can say I actually taught for all three of my periods",neutral,0
 I walked into my first period only to find a sub,neutral,0
 I decided then and there that I would take advantage of the situation and teach the class,neutral,0
" I asked the sub if he did not mind my taking over, and of course he complied",neutral,0
" I figured I knew the material more than he did, and more importantly I knew the students and how the class should run",neutral,0
" So the bell rang, the sub introduced himself and I took over",neutral,0
" I had them write in their journals for a few minutes, then proceeded to facilitate the day's assignments",neutral,0
 I allowed them 10-15 minutes to finish up the work from yesterday before we began a new piece of literature,neutral,0
" After they turned that in, I introduced ""Poor Richard's Almanac,"" which we read as a class",neutral,0
 This was a very short reading so I gave the class an assignment to go along with the reading,neutral,0
 They had the remainder of the class to complete the assignment while I went around to monitor their work and answer questions,neutral,0
 The period ran smoothly under my direction most suprisingly to me,surprise,0
" On the other hand, I did know that today I was to teach a full period lesson to my freshmen for periods 3 &amp; 6",neutral,0
" For today's lesson I taught them how to determine the mood in a piece of literature based on the definition, an example, and a story out of their literature books",neutral,0
" I began my lesson by explaining what the term ""mood"" meant",neutral,0
" I explained to them that the ""mood"" of the story could be determined based on the word choice used by the author",neutral,0
" To give them a better understanding of how ""mood"" works, I presented them with a paragraph that I wrote on the overhead",neutral,0
 I had them follow along as I read out loud,neutral,0
" After I was done reading my paragraph, I had the students tell me what was the mood I had created",neutral,0
" Almost everyone participated, and for every type of mood they came up with, I had them point out places in the paragraph that helped them to determine the mood",neutral,0
 That was a segway into today's story,neutral,0
" Today we read, ""The Talk"" by Gary Soto",neutral,0
 I gave a brief background on the author and the story before we began,neutral,0
" I read the first paragraph, then I drew names out of my little tin container to complete the reading",neutral,0
" After certain spots, I would have them go over plot summary just to make sure they were following along",neutral,0
" At the end of the story, I had them do the same thing they did with my paragraph to determine the mood",neutral,0
" After a discussion, I asked them to take out a piece of paper",neutral,0
" I had them answer a question along the lines of, ""how would the mood of the story have been different if Soto wrote this as a child?""",neutral,0
" They answered on their papers, then shared out as a class",neutral,0
 This completed my very first lesson for periods 3 &amp; 6,neutral,0
" Wow, I hardly ever have plans",surprise,0
" I went to the OVAC volleyball tournament this morning, and was gone almost all day, and I'm going skating with one of my friends tonight",neutral,0
" Got to go out for breakfast with the team, even though I'm not a member",neutral,0
 I'm the libero tracker,neutral,0
 The libero is a defensive specialist and I have to keep track of who she goes in and out for,neutral,0
" And the parents' club decided to pay for our breakfasts, so I got a free buffet!",happy,0
" I tried to pay her back, but she wouldn't let me",happy,0
 Today rocks!,happy,0
" I was gonna call my best friend and see if she wanted to go, but she wasn't there",neutral,0
 I thought she was going shopping today,neutral,0
" She's not a skating-type person, though",neutral,0
" We always try to get her to come, but it doesn't work",neutral,0
" We'll just have to drag her down to the rink one of these days, lol!",happy,0
 I love skating,happy,0
" I always fall on my ass every five minutes, though",neutral,0
 x,neutral,0
" I outgrew my skates, and I don't like renting",neutral,0
" Plus, I've heard blades are easier than four-wheels and I can use all the help I can get",neutral,0
 o___x,neutral,0
 Stephenie Meyer,neutral,0
 What can I say?,neutral,0
 She's amazing,happy,0
" Like, most definetely on my top favorite authors list",happy,0
 This list is very short,neutral,0
" In fact, there's only about three authors whose books I will buy, no matter the storyline",neutral,0
" Meyer, JK Rowling, and Meg Cabot",neutral,0
" And yes, I read hundreds, thousands of books from other people",neutral,0
 But these female writes,neutral,0
 I'm a writer,neutral,0
" I love making up stories, retelling stories, and writing down everything",happy,0
 the thing is,neutral,0
 I know that,neutral,0
 I'm enough of a grown-up to say it,neutral,0
 And after reading Stephenie's story about how real her characters are,neutral,0
" how they can ""take over"" her outlines",neutral,0
 mine pretty much are bland,sad,0
" The story leads me, not the people who grace the page",neutral,0
 And Stephenie says that we should know our characters,neutral,0
" What they like to eat, what music they like, etc",happy,0
 Sigh,sad,0
" Well, I know that a lot of my LJ friends are writers, too",neutral,0
 I can tell,neutral,0
 hm,neutral,0
" Well, any advice on writing would be appreciated",happy,0
 You know you're from Massachusetts when,neutral,0
" When ordering a tonic, you mean a Coke",neutral,0
 not quinine water,neutral,0
 You actually enjoy driving around rotaries,happy,0
" You know how to pronounce the names of towns like Worcester, Billerica, Haverhill, Barre and Cotuit",neutral,0
 You have driven to New Hampshire on a Sunday in order to get beer,neutral,0
" You know that there are two Bulger brothers, and that they're both crooks",disgust,0
 You know what they sell at a packie,neutral,0
 You know at least one bar where you can get something to drink after last call,neutral,0
 You can actually find your way around Boston,neutral,0
 Evacuation Day is a recognized holiday,neutral,0
" You know at least one guy named Sean, Pat, Whitey, Red, Bud or Seamus",neutral,0
 You think the rest of the country owes you for Thanksgiving and Independence Day,neutral,0
 You have never been to Cheers,neutral,0
 You have gone to at least one party at UMass,neutral,0
 The curse of the Bambino is taught in public schools,disgust,0
" You own a ""Yankees Suck"" shirt or hat",disgust,0
 You think Doug Flutie is the greatest athlete ever,neutral,0
 You remember exactly where you were when the ball rolled through Buckner's legs,neutral,0
" You pray for the Red Sox to win the World Series not this season, but in your lifetime",neutral,0
 You know how to make a frappe,neutral,0
" You know that ""Big Dig"" is also a kind of ice cream you can get at Brigham's",neutral,0
 You actually know how to merge from 6 lanes of traffic down to one,neutral,0
" You never go to ""Cape Cod"", you go ""down the Cape""",neutral,0
" You went to Old Sturbridge Village, Plymouth Plantation, or both, on field trip in grammar school",neutral,0
" You're aware that there is a town, somewhere in Massachusetts, named Brimfield where they have the biggest outdoor antique market in the world",neutral,0
 You can drive to the mountains and the ocean all in one day,neutral,0
 You know that the Mass Pike is some sort of strange weather dividing line,neutral,0
 You know that P-Town isn't the name of a new rap group,neutral,0
" You do not recognize the letter ""R"" as a part of the English language",neutral,0
" You see people like Steven Tyler (Aerosmith), Dicky Barret (The Mighty, Mighty Bosstones), and Evan Dando (The Lemonheads) in the local supermarket and it doesn't phase you",neutral,0
" You've slammed on your brakes to deter a tailgater Know at least three Tony's, one Vinnie and a Frankie Paranoia sets in if you can't see a Dunkin Donuts, ATM or CVS within eyeshot at all times",neutral,0
 You keep an ice scraper and can of de-icer on the floor of your car,neutral,0
 year round You still try to order curly fries from Burger King You order iced coffee in January You know what candlepin bowling is You drive 45 minutes to New Hampshire to save $5 in sales tax You've pulled out of a side street and used your car to block oncoming traffic so you can make a left,neutral,0
" You've bragged about the money you've saved at The Christmas Tree Shop You know what a ""regular"" coffee is",happy,0
" So, ok, this happened like week before last, but I thought it was funny enough to mention today",happy,0
" So Brandon and I were chilling out one night at home, after being out all night, and we decided to step out on the patio for a quick smoke",happy,0
" Well, the new dog; Louis, went running out onto the patio and barking up a storm, as I stuck my head out, there sat this stupid young dude trying to break into my neighbor's (across the street) car",angry,0
" So I called the cops and followed him till he went into the dark, then I left it to the cops",neutral,0
" 911 operator asked ""Is it a white guy or a latin guy""",neutral,0
 so I gave her the real description; a young black male with short dreads and dark clothes and shoes,neutral,0
" One cop came, he talked to me for two seconds and then drove down the street a second",neutral,0
" This time, unfortunately, he'd broken INTO the car already and was fishing things out",sad,0
 I pick up my phone ON THE BALCONY and call the cops wihle I'm walking behind this joker,disgust,0
 The cops come outta nowhere this time,surprise,0
" They sent SIX cop cars, two in each",neutral,0
 So 12 cops to investigate ONE car break in,neutral,0
" They all fly off in EVERY direction to find this kid (of course, except the direction I said he went)",neutral,0
 So basically I've met three new neighbors and we have like a community watch going on now,neutral,0
 The cops spend more time driving down my road then they probably should,neutral,0
" But now I feel much happier and safer, and the neighbors all love me",happy,0
" They still love me, even though I woke them up at the butt-crack of dawn",happy,0
 It's a beautiful thing,happy,0
 =o)  Although I feel like I've been on a really bad episode of 'Law &amp; Order' now,sad,0
 There are moments in our lives when we find ourselves at a crossroad,neutral,0
" Afraid, confused, without a road map",fear,0
 The choices we make in these moments can define the rest of our days,neutral,0
" Of course, when faced with the unknown many of us would turn around and run back",fear,0
" But once in a while, people push on",neutral,0
 Into something better,happy,0
" Something just beyond the pain of going on alone and just beyond the bravery and courage it takes to let someone in, or let them fade away",sad,0
 Or to give someone a second chance,neutral,0
 And it's only when you're tested that you discover who you can be,neutral,0
 My worst fears have been personified,fear,0
 I have no details,neutral,0
 No dates,neutral,0
 No times,neutral,0
 No nothing,neutral,0
 I only know that it could be anytime within the next 60 days,fear,0
" I don't even know for sure that it will happen, but with the way things have been going, I expect it to happen",neutral,0
 There's nothing else I can say or do to change the situation,neutral,0
 Hey guys!,neutral,0
 Woot I finally got an ipod with video (30g)!,happy,0
 Its kinda bad because I was feeling really sad/unhappy the day I baught it,sad,0
" But I've been wanting it for like a year now, just never had the money, and never wanted to charge it",neutral,0
 but oh I was a bad girl and put it on my best buy card,sad,0
 =P,neutral,0
" I got a black one, and oooh its so sexy!",happy,0
" I got a leather case for it, but need to get some clear protective sheets for it too",neutral,0
" Maybe a full case too, because the lil black pocket thing it came with is a little too snug, I have to force the lil bitch into it all the time",disgust,0
 ^_^;,neutral,0
 HEY,neutral,0
" If you don't know what to get me for christmas, get me some socks!!",neutral,0
 ~Apple ipod socks,neutral,0
 As for my diet,neutral,0
 I lost 3 pounds this week,neutral,0
 Eh,surprise,0
 its not that much but hey its something!,happy,0
 ^_^,neutral,0
 the season is changing,neutral,0
" we had our first snowfall just the other day, the trees have gone to sleep and finally the walnuts have stopped falling on my garage roof and scaring me when i take my still lame dog out to take a shit before bed",fear,0
 again,neutral,0
" a lot of things have happened to me in the past six months, since the beginning of summer",neutral,0
" three very dear friends of mine have lost very important people in their lives, and i have had to be the strong one they can lean on",sad,0
 though i do not mind this one tiny bit it has been odd for me,surprise,0
 i am usually the one reduced to laying on the big green couch in the fetal position eating leftover pizza and crying about nothing and everything all at once,sad,0
" something, it seems, i am getting more and more used to",neutral,0
 turns out it has just made me question pretty much everything that i thought i knew,neutral,0
 didn't see that one coming,surprise,0
" now, i have no idea what i believe and what i want to do and how i want to spend the rest of my life",neutral,0
" well, maybe i do",neutral,0
 but that scares me even more,fear,0
" and well, i got married",neutral,0
 talk about a life change,neutral,0
" we've been together since my sophomore year of college and had lived together for over a year (in sin, mind you) but i wasn't prepared for the change that would take place in our relationship",neutral,0
" i love him dearly and will forever, but i definately was not ready for that",happy,0
" i find myself again, stuck in a place where i have to rediscover myself all over again",neutral,0
" in  a word, lost",sad,0
 i feel lost,sad,0
" very disconnected to everyone and everything, not sure where to go from here",sad,0
 maybe i do,neutral,0
 but i don't want to admit that yet,neutral,0
 though i think i have,neutral,0
 so stay tuned,neutral,0
 changes to come,neutral,0
 another two words for you: john hughes,neutral,0
" perhaps too much so for 5:15 on a saturday afternoon, but hey, what can you do",neutral,0
 gotta milk those quarter-life crises for all they're worth,sad,0
 don't get another one for 25 more years,neutral,0
 i must go now,neutral,0
 have a great idea for a new scarf,happy,0
 want to get it done in time for the next snowfall,neutral,0
 Have you ever made a decision and then later found out the consequences to that decision?,neutral,0
" Well, I seem to have done that",neutral,0
 I didn't mean to hurt this person at all,sad,0
 I was just scared,fear,0
 I mean,neutral,0
 I'm scared of my future,fear,0
" I look ahead and I want to see me being a successful missionary/psychologist, married, with kids, and a great life",happy,0
" However, it seems the decisions I have been making are hindering that",neutral,0
 I look around me and you know what I see?,neutral,0
 Un-happy people,sad,0
" People everday get divorces, commit adultery and I don't want that",neutral,0
 I don't want to get hurt,sad,0
 *sighs*  I have a bad habit of hurting people before they can hurt me,sad,0
 I just can't help it,neutral,0
" Then I think if I commit myself to this person only, what if I'm missing out on someone else?",fear,0
 What if this isn't the right person for me and I'm making a huge mistake?,fear,0
 But then I also think what if they are the right person?,neutral,0
" Why is everything so confusing to me?   I'm trying to hear God right now, but maybe I'm not really listening",neutral,0
" Some people say, ""Katrina, do this,"" others say, ""Katrina, do that",neutral,0
 What do I say?,neutral,0
 I DON'T KNOW!!!!!!!!!!,neutral,0
" I guess i""m just gonna have to be patient",neutral,0
 I'll wait for God to show me what He wants me to do,neutral,0
" So, keep praying for me that I'll be strong",neutral,0
 I just have these moments when I start trying to do things without God and that never works,neutral,0
" Anywayz, I'll ask God for His opinion",neutral,0
 I'll post back when I get it,neutral,0
 Welp today has been a long tiring day lol,happy,0
 I have been up most the night because the baby wouldn't go to sleep for nothing,neutral,0
 We lay him on our chest and he zonks out pretty fast and now hes so used to it he won't sleep in his crib or basinet so we have to find a way for him to sleep in the crib,neutral,0
 Doctor says not to let them sleep on there belly for a while and thats the only way he sleeps good!,happy,0
 lol,happy,0
 I need a nap though I will tell you that lol,happy,0
 He's sleeping now but everytime I lay down and think I will get atleast a couple hours of sleep hes right back up!,neutral,0
 lol,happy,0
 He sleeps most of the day and then never sleeps at night,neutral,0
 Oh well I know its something that comes along with having a baby lol,happy,0
 I will be glad when my mom gets here so we can go to wal-mart and then I can come back home and take a little nap,happy,0
" Anyways,tomorrow I guess my grandpa wants us to come over there so his brother than is in town to visit and everyone can see the baby",neutral,0
 I am not to thrilled about going over there,neutral,0
" lol,and so we figgured we would just go to Six Flags",happy,0
 We could go out and I could watch him drink but he got a ticket and they have to mail his license to him and he has no ID yet!,neutral,0
 HAHA!,happy,0
 thats what you get for rubbing it in my face that your 21 and im not!),neutral,0
 LOL,happy,0
" Our one year wedding anniversary, we had Landon this month,David's birthday today,other family members birthdays that are this month,halloween and tons of other stuff lol",happy,0
" I still need to do laundry later and I need to do the dishes and then maybe just maybe I will get to lay down for a bit before he wakes upEhh prolly not lol Oh and for everyone that wants to see the baby if there is not a nice day coming up you may have to come to my house because its to cold for us to be taking him out in this weather,I don't need a sick baby along with my hundred other problems lol,that or you can come visit when we are over at my grandpas,other than that your s. l on seeing my lil stud muffin lol",happy,0
 Almost sounds like an EMO song title,neutral,0
" Maybe it is, I dunno",neutral,0
 All I know is that I have no time to do anything anymore,neutral,0
" I am once again becoming an OT whore, which was originally to buy myself a new gun (Springfiled XD40 3"" Subcompact)",neutral,0
" But, with pay days in Oct",neutral,0
" The OT whoring now is to make enough to pay bills on time, not to buy new and fun things",happy,0
" At least the price of gas is going down, $1",neutral,0
" I'm also working at the YMCA every Monday in October, which helps, but makes me tired as all get out",neutral,0
 The job is still just that,neutral,0
" Nothing big to report, except that every time I volunteer to do a full 8 hours of OT after my normal shift, I find myself going home 2-4 hours into it due to them over-hiring and not realizing it",neutral,0
" I have a new pic of Melissa and I, which I will post shortly",neutral,0
 We need a new pic,neutral,0
" We just celebrated 3 great months on the 8th, and last night we carved pumpkins (she brought me a pumpkin, it was pretty sweet)",happy,0
" Bagpiping got moved to one of our ""together"" nights, so that puts a small damper on the time we see each other for every week",sad,0
" Oh well, at least we can make it work without lots of time",neutral,0
 I joined a gun club the other night,neutral,0
" It's kinda far from where I am, but it is worth it",neutral,0
 Membership is only $50/year and a $50 initiation fee,neutral,0
 The shooting is unlimited for the most part between 8a and 10p,neutral,0
 This is good for the odd hour shooter like me,happy,0
" The indoor range has 8 lanes, but is only 15 yards long",neutral,0
" The best part is, I shoot pretty well there, and the lighting is really good",happy,0
" If anyone is interested, it's the Phillipsburg Pistol Club, and can be found on the web (just google it's name)",neutral,0
 I'm gonna hit the work out now,neutral,0
 I'll write more later,neutral,0
 Reawaken is taking allot of my time this week inspite of my heavy harvest schedule on the farm!,neutral,0
 We are starting to get some interesting inquiries,happy,0
 I made contact with various Pentagon types who deal specifically with the USO and stand down concerts on a variety of military installations in California,neutral,0
 Also since I belong to a variety of social organizations it was easy to make concert contacts through them,neutral,0
 Who knows where we will be playing in 2007,neutral,0
 I have my eyes on a few locations like Kwajalein RMI and Soto Cano-Honduras; with friends in low places we'll probably get those gigs,neutral,0
 In the mean time we have a huge private party in April booked and the Mateel Arts and Music Festival for June as well,neutral,0
 The list of folks who want a copy of the CD-First Light is being built up one name at a time,neutral,0
 Anyone who wants one I will send one,neutral,0
 I may just have the band members do a strip for old ladies at the senior clubs if we have open dates unfilled!,neutral,0
 Ha!,happy,0
 Wouldn't that be a gig!?,neutral,0
 In the mean time I am going after every venue available,neutral,0
 Leaving for Irvine on the 18th for Maiden,neutral,0
 See you mates up front of Arrys monitor!,neutral,0
 I'm at Penn State for the weekend,neutral,0
 But I love it,happy,0
 I was cleaning up Kristen Ward's apartment when a beer spilled all over my socks and pants and I don't even care,neutral,0
 Like thousands of people poured into the street last night for excitement,happy,0
 Lots of people had sex,neutral,0
 Lots of people used drugs and drank beer,neutral,0
 Tonight is the Michigan vs,neutral,0
 Tonight is also the drag show which I shall be attending faithfully,neutral,0
 Maybe I'll put on some MAC,neutral,0
 Wow,happy,0
 I'm reading this back to myself and I'm totally yawning,neutral,0
 Last night I had a long discussion at 4:30am about xanax addiction and molestation,neutral,0
 Let's face it,neutral,0
 I don't drink anymore,neutral,0
 Hard alcohol would surely have put me in the ER,neutral,0
 And this hair,neutral,0
" Lex Squared told me that she could ""do something"" with my hair",neutral,0
 That's a polite way of saying,neutral,0
 your hair looks like shit Mary,disgust,0
 I'm staying with Kristen Ward,neutral,0
 She has 4 boys staying her who attend West Point,neutral,0
 Hi,neutral,0
 They're cute,happy,0
 So I toned down the performance and slept until right now,neutral,0
" Everyone is gone and I just cleaned up, so now I'm going to loosen up my buttons, take a long hot shower, put on my clothing and my adorable pea coat, and make my way downtown",happy,0
 Disaster,fear,0
 I almost died,fear,0
" And I still rule this town, I'm just a little more mature, a little more with it",neutral,0
 Look at me!  I'm like Ellen on straight television,neutral,0
 I'm a maneater!,neutral,0
 Oh and Ps,neutral,0
 I met this 'straight' boy at the gay bar last night,neutral,0
 Totally mine,neutral,0
 I feel like I should be writting right now,neutral,0
 The other week I was at Roxy with Robbie and company and the crack house came up,neutral,0
" I suppose there was the time that Dread, named not for the feeling one gets when thinking about the smell which followed him, but rather for his haircut, came by while my mother was there and pulled bacon out of his pocket, and then his other pocket, and then from under his shirt, then from his pants",neutral,0
" ""How much you give me for this Bacon?""",neutral,0
" I don't know, I'm not feeling it",neutral,0
" nevermind, I've got an Arabic test I could be studying for",neutral,0
 Anybody remember any good crackhouse stories they heard?,neutral,0
 ones worth retelling?,neutral,0
 Within a week I bid on and won about 14 cookie jars,happy,0
 They are just so cute I can't resist them although I think I am under control now,happy,0
 At least I haven't bought any in about four days,neutral,0
 I still have six that have not arrived yet,neutral,0
 The lady at the post office is starting to laugh at me,happy,0
" Oh well, I will find space or have Tim build me some shelves",neutral,0
 I have only had one bad experience on Ebay so far,sad,0
 One cookie jar was not packed well,neutral,0
" It was called ""Ugly Old Hen""",neutral,0
 It was broken,neutral,0
 I emailed the seller and told him about it and he was very arrogant and rude,angry,0
" HE KNEW EVERYTHING THERE WAS TO KNOW ABOUT PACKING, he said",neutral,0
" Well, needless to say his packing job was far below any I have seen so far",neutral,0
" To make a long story short, he told me I must have wanted this ugly old hen to match my personality",neutral,0
 I told him he was a f----ing a--hole and gave him a negative rating,angry,0
 He in turn gave me a negative rating,angry,0
 Man,neutral,0
 It really was his fault though,neutral,0
 And because I am such a perfectionist the negative rating had me bummed for awhile but now I am better,sad,0
 I even sold a few things on Ebay,neutral,0
 I sold an electric blanket for more than I paid for it,neutral,0
 I see Frankie at the junkyard has several electric blankets,neutral,0
 I can probably pick them up for less than a buck and sell them for lots lots more as long as they work,neutral,0
 Will have to work on that enterprise,neutral,0
 Tim and I have been fishing and camping,neutral,0
 We have been staying pretty close to home but still having a good time,happy,0
 It has finally cooled down a bit which is a big relief,happy,0
 There always seems to be much to do around here and we don't seem to get much done,neutral,0
 Or at least I don't,neutral,0
" I love my ""nap and story time with BooBoo every afternoon",happy,0
 That means I recline on the couch with a good book after lunch and BooBoo my cat is always stretched out on my lap,neutral,0
 Tim is working on putting a border fence up in the front of the property,neutral,0
 Then he wants to put in an underground sprinkler system before we plant grass in front,neutral,0
 We also will be planting trees and shrubs in front and some day putting a small deck coming out of the front door,neutral,0
 It just all takes time and money,neutral,0
 We have come a long way in a year though!,neutral,0
" Well, must go put dinner in the oven",neutral,0
 Homemade macaroni and cheese,neutral,0
 Today I also made a devils food bundt cake with chocolate chip glaze,neutral,0
 With all this cheese we will probably be constipated tomorrow,neutral,0
 Y'all have a good night!,neutral,0
" Oh shit, day by day update",disgust,0
 Mmk,neutral,0
" So, I love 4 day weeks of school, I really do",happy,0
 Thursday:,neutral,0
" I came home and I think I took a nap,",neutral,0
 Then later hung out with some loser until like 12,neutral,0
 Friday:,neutral,0
" Chels and I cleaned my room, which was much needed",neutral,0
" Then Ashlie and Becky came and picked me up, we stopped at Joey's to see if they had any applications, then went out to the mall so I could turn in some apps, and so Ashlie could buy some underwears",neutral,0
 I came home and got my stuff together to go up to the kid's camp,neutral,0
