text,label,vocab
I arrived in Vienna in the middle of the night. I asked for somesilly information - as I realized myself afterwards - and the inquiry clerk reacted in a very arrogant manner.,anger,0
I had to leave my girlfriend for 4 weeks because of my studies.This happens frequently. The last 24 hours before my departureare always very depressing.,sadness,0
"When I stayed in the house of friends, I washed my face andwanted to dry it with a towel. This towel seemed to have beenused over a long time already. It smelled indefinably awful.",disgust,0
"A friend of mine has not very much money. Therefore, once Istayed with him and his girlfriend, I bought some meat, but nobodywanted to go and prepare it for dinner. My friend said \I thoughtyou wanted to invite us for dinner\"". \""Of course\"", I said, but Ithought by myself that it must have been enough that I had bought it.""",shame,0
"It happened when I still went to school: I got closer to a girlbut I considered it only as an \affair\"". Only much later I realizedhow painful this must have been for the girl.""",guilt,0
When I was informed that a short story I had written had beenaccepted for publication.,joy,0
Some friends and I were crossing a street when one of my friendswas seized by a car and thrown aside. I had seen the car comingin our direction but I did not have enough time to react andprevent the accident.,fear,0
"I wanted to clear up a misunderstanding with a friend that I hadcaused. A third person meddled in our conversation, turned myefforts to ridicule so that I did not succeed in what I hadintended.",anger,0
Death of my grandmother.,sadness,0
"In school I had difficulties mith mathematics. When I had to workfor an examination, I really felt disgusted.",disgust,0
"I played in a stage play. Suddenly, in front of 200 people, Icould not remember the words I had to say.",shame,0
One night I did not come home without telling my parents and Idid not want to speak about it afterwards. My mother cried. I hada bad conscience and felt guilty.,guilt,0
After 3 weeks I saw my girlfriend again.,joy,0
"One evening, in the tramway, I was afraid of two drunk menmolesting my girlfriend and me.",fear,0
"I went singing with a group of young people on January 6th (Thethree Magi), a local custom called \star singing\"". One of the girls, mygirlfriend, broke the star. Being the accompanying person, I felt very ",anger,0
"When the grandmother of my friend died in a hospital. My friendwas crying and I was sad, too.",sadness,0
I saw a physically handicapped young man whose spittle ran out ofhis mouth while speaking.,disgust,0
"It was in a group situation: suddenly it was my turn to say something,but I felt that I was not able to express myself very well - I feltashamed and blushed.",shame,0
My girlfriend's results in school had become worse because Iprevented her from learning (we often went out etc.).,guilt,0
"I went shopping with my parents - my father payed everything forme, I was very glad.",joy,0
"When I was a child, I heard the floor cracking and I thoughtthere was a burglar in our house; I hid under the blanket andtrembled.",fear,0
"During a lecture, a colleague who did not know anything about thesubject, got on my nerves asking silly questions.",anger,0
When my grandfathers died and I realized how much I would missthem.,sadness,0
"During a football game, another player who was perspiring verystrongly ran into me.",disgust,0
"I tried to pass an examination particularly well, but I did itworse than ever. I felt ashamed.",shame,0
"During the military service, I lost a part of an equipment; Iaccused another person and he was rebuked and punished.",guilt,0
"At a choral concert I appeared as a solist. The concert5 was verygood, I forgot all the hard work that had been done before. Thereremained only an undescribable joy and a feeling of warmth,security etc.",joy,0
"I am a \cantor\"" - I sing psalms in church. Several weeks ago Ihad to sing too, but the organist did not tell me in time. As Idid not know the psalm, I was afraid and said that I could notsing.""",fear,0
"During the Christmas holdidays I wanted to invite my brother, hisgirlfriend and their child for dinner. When I said to mybrother's girlfriend that I would like them to come at my placefor dinner, she refused and never mentioned it again as if Ihad never asked her.",anger,0
"Several years ago my brother died in an accident. When I heardabout it, I was very sad. It took years until I resigned myselfto it.",sadness,0
"I read a book about the situation in South-Africa, about theterrible violations of human rights. I was disgusted with thewhite population.",disgust,0
"My P.T. instructor also works as a masseur. He wanted to massageme, therefore I had to undress. For the first few times this wasnot easy for me; I got gradually used to it.",shame,0
"Some time ago I took the driving test. I did answer thetheoretical questions very well, but I failed the practicaldriving test. It was my fault because I had not enough practice.",guilt,0
When my brother came back home after staying in hospital. He hadundergone an operation which had been a matter of life or death.When he came home I could see him smile for the first time aftermay weeks.,joy,0
After a short stay in Marocco we missed the ferry-boat back toSpain and we had to look for an accomodation. By chance we met aman who offered to take us to a camping site. While I was sitting in hiscar I was terribly afraid because I had heard of people beingrobbed in Marocco.,fear,0
"After an exhausting day I came home and wanted to take a bath torelax. My father wanted to take a bath first and when he hadfinished after an hour, there was no hot water left for me.",anger,0
I met some nice people during my holdidays. When they left I knewthat I would never see them again.,sadness,0
"A drunk man attacked his wife and wanted to humiliate her byinsulting her. Then he turned violent and started to beat her infront of her child. She left it happen without saying a word inorder not to make things worse. I watched the scene and tried tocalm the man, but without success. Just because he was strongerwe had to comply. From that day I detested him.",disgust,0
"For a medical check-up, we - boys and girls - had to take off ourclothes with the exception of our underwear. Then we had to gointo another classroom where older pupils were sitting andstaring at us.",shame,0
"I allowed my little brother to clean the bathroom in his own way.My mother came and saw the floor overflowed with water, slappedmy brother in the face and told him to go to bed immediately.",guilt,0
One day I did not feel very well and I wanted to talk tosomebody. A friend invited me for dinner and I was very glad.,joy,0
"I was driving my car and it was very misty. It was in the nightand I was alone in my car. I felt totally insecure, nervous andoverstrained.",fear,0
My mother treated me unjustly as if I was a little child. I saidmean things. I was unable to defend myself adequately.,anger,0
When my uncle died whom I had loved very much. I was very sad andI felt totally helpless.,sadness,0
"I watched the news at the TV, it was a commentary about\Hainburg\"". I felt disgusted when I heard members of the unionspeak about the situation.""",disgust,0
I took the tram without paying. There were many people around mewhen I was caught by a controller. I felt ashamed but also angry.,shame,0
"I behaved in a nasty manner towards a friend, I said things whichI could have said in a more friendly way. After that I feltguilty.",guilt,0
A friend of mine often had difficulties with her parents. Onceshe had a child she had a better relationship with them.,joy,0
"Once our school class went skiing. On a steep slope a boystanding behind me lost his balance, fell down and drew me withhim. I slided down the whole slope. At about 1 m distance from atree I could stop.",fear,0
It happened in a tram: some older people started to grumble aboutthe young people just because I had not immediately left my seatto them.,anger,0
"When I was younger I was very good in apparatus gymnastics. Ialways won in competitions, but once I was only at the fourthplace.",sadness,0
A friend was assaulted by a young man on her way home.,disgust,0
Some men were talking about me and my sister.,shame,0
During my holidays I had a boyfriend who turned away from meoutwardly. Therefore I danced with another man and raised certainhopes in him. After a while I had to explain to him thecircumstances,guilt,0
I received a letter and a Christmas present from a person I hadnot seen for two years.,joy,0
I was at home alone and my mother had asked me to heat the house.I put too much fuel into the stove. It began to glow and therewas a noise in the whole house as if it was going to explode.,fear,0
At the end of my holiday job I got less money than was due to meand nobody mentioned anything about that.,anger,0
"My little cat which I had raised all by myself, hanged itself whenplaying in the garden.",sadness,0
At school a classmate who was a very good pupil had to helpanother boy who performed less well. He told him on purpose thewrong things so that he had to repeat a year.,disgust,0
When I was a child I played my mother a nasty trick to make herfeel hurt.,shame,0
I had promised my friend to take her to an important appontmentbut I was late. So she missed the opportunity to get a wellpayedholiday job.,guilt,0
"I have a boyfriend and I am very fond of him. When we had our\11-months jubilee\"", I had forgotten it. But he gave me a redrose.""",joy,0
When I was a child I was afraid of big dogs. One day when I camehome a big dog was laying in front of our door. I was sofrightened that I did not dare to enter the door and I waiteduntil somebody passed by.,fear,0
I share my small flat with my friend. On her birthday we couldnot see each other until evening because we had to stay at theUniversity all day. In the evening I left a lecture before itfinished to be able to buy flowers for her. When I was at homeshe called me to tell me that she would stay the night with herboyfriend.,anger,0
"When I was a child I had a grass-parakeet I liked very much. Hislegs were crippled so that he could not move very fast. Once Icame into the room, did not notice him and stepped on him. A fewdays later he died.",sadness,0
When I was younger I often saw my father come home drunk (he hadbig problems at that time). Once he woke me up in the middle ofthe night and shouted at me.,disgust,0
"At school I was bad in mathematics. Although my teacher hadadmonished me to do my homework, one day I had forgotten to doit. When my teacher noticed it, I blushed and was ashamed to berebuked in front of the other pupils. ",shame,0
When I was a child I often quarrelled with my younger sister.Once I became so angry that I slapped her in the face. She criedand shouted so that my mother came in and scolded me.,guilt,0
After a weekend at a seminar I saw my husband again. I hurriedhome hoping he would be there. We embraced - I enjoyed feelinghis body.,joy,0
"One evening I stayed at home all alone. As we lived on the groundfloor, I was often afraid of burglers.",fear,0
"One day, when riding on a bicycle path, a car coming from theopposite direction forced me to get off my bike although I hadthe priority.",anger,0
My father died unexpectedly at the age of 53 years. He certainlywould have liked to live longer. I was also said because I wasconfronted with the fact that I would die one day too.,sadness,0
"One day, when I was twelve years old, my brother took some slimysubstance swimming on the surface of a pot of vinegar made ofcider and threatened to throw it at me.",disgust,0
When I was ten years old a classmate laughed at me because I hadtold him that my father had retired.,shame,0
I felt guilty because I had not accomplished a thing as well as Ihad wanted to.,guilt,0
A party with friends on New Year's Eve.,joy,0
When I was hitch-hiking and I went with a man who drived like amadman.,fear,0
"I was in \Hainburg\"" in December and I was angry about thepoliticians and the police.""",anger,0
I met again a very good friend after a year and realized thatthere had grown a certain distance between us.,sadness,0
When I listened to a conversation of friends talking about thepower of money.,disgust,0
When my grandmother died - at her funeral.,sadness,0
I read about a monk who had been murdered and put into a barrelwhich was filled with blood of pigs.,disgust,0
"I went for a walk with a very close friend; we were talking aboutour problems, I told her lies.",shame,0
I had to tell a collegue the time for an appointment with anothercollegue. I told her the wrong time - it was obviously my fault.,guilt,0
"I went to buy a bicycle with my father. When I wanted to pay, myfather took his purse and payed.",joy,0
"My mother had fallen down from a ladder when she had beengathering cherries. Her back was hurt. Just when I arrived, I sawpeople of the life-saving service giving her medical care.",fear,0
"I was waiting behind a car which was going to leave the parkingplace, because I wanted to park my car there. Because of uncomingtraffic I had to wait for a short time - another driver placedhis car on the place.",anger,0
My partner left me after we had been together for a long time.,sadness,0
"At a discussion a friend took a \faschistic view\"", what I had notexpected.""",disgust,0
"At a weekend's seminar my trousers suddenly burst, therefore I wasprevented from participating in several activities.",shame,0
"When I was driving my motorbike I went into a bend incautiouslyand fell down. I was slightly hurt, the motorbike was slightlydamaged.",guilt,0
Before Christmas I got to know a girl but our relationshop couldnot consolidate before the holiday. Therefore it was a bigsurprise to get a carefully hand-made present from her. - Ourrelationship grew closer.,joy,0
"When I was a child, I fell into a cellar (when playing) and couldbe freed only with big difficulties.",fear,0
I was angry about several drivers who showed an aggressive anddangerous driving habit.,anger,0
When my grandmother died. I had a very deep relation to her (Ilived with her for several years).,sadness,0
Some time ago a girl tried to make me up without any action of mypart. She used all possible means. Although I behaved refusinglyshe did not give up for a longer time.,disgust,0
When I went to the sauna for the first time and there were menand women.,shame,0
When I was parking my car I was not cautious and bumped intoanother car. I caused considerable damage. The driver of theother car was very angry and I let him insult me because I feltguilty.,guilt,0
A person whom I had not seen for a long time called me andinvited me for a party.,joy,0
"When I was walking on the street, a group of drunk, bawling youngpeople approached.",fear,0
"When I was house-hunting: Another person got a flat that I wouldhave liked, too, because he heaped a floot of words on theletter.",anger,0
When my grandmother died.,sadness,0
When I shoplifted a pair of earrings from Coles and my Mum caughtme with them in my bag.,guilt,0
When my mother was tremendous on the phone and we talked forhours. She was in a good mood.,joy,0
"When I saw a good male friend unexpectedly after a year, as I'vejust returned from overseas. I was feeling tired, looking a mess,and nervous.",fear,0
"When I wanted to talk to someone I liked and whom I have beentold likes me (by his brother and even by himself) however heavoids any confrontation, and is vague.",anger,0
"After having left the company of someone who gave me a lot ofsupport and made me laugh, found myself alone for days on end.",sadness,0
When a boy had continued to use foul language and swearing infront of a group of my friends.,disgust,0
When I was about seven or eight I was caught having stolen adoll's dress from my next-door neighbour.,shame,0
"Feeling guilt after greed, buying chocolate and pigging out tothe point of feeling sick, especially as I am fat.",guilt,0
When planning to marry.,joy,0
No really strong such emotion. Just falling off to sleep when Icaught sight of a 5 cm diameter spider crawling onto the pillowbeside me.,fear,0
My feelings towards would-be in-laws for their participation inrecent broken relationship.,anger,0
"Recent break-up of seriors long-term relationship, helped alongby would-bein-laws.",sadness,0
"No very strong such emotion. Treatment of my sister by herdancing instructor - he is a \user\"", i.e., takes advantage of hergood nature.""",disgust,0
"After failing a second attempt at Med 4, following a number ofdifficult personal circumstances.",shame,0
Failure to complete medical course as a result of failing fourthyear twice.,guilt,0
When Wayne and Sue (close friends) were announced our guardiansat ther wedding.,joy,0
Car accident nearly occurred between us and drunk driver comingin opposite direction it missed us by approx 1 m and collided(after rolling twice midair) into nearby scrub.,fear,0
When boyfriend lied to me.,anger,0
When my boyfriend took me to his father's grave.,sadness,0
On boat trip - saw mother giving young child (aprox 6-7 years)cigarettes.,disgust,0
When harassed by this boy - it was sexual (refer to GUILT).,shame,0
"When in grade 3, late home from school every day for weeksbecause of harassment from a grade 7 boy I lied to mother aboutwhy I was home late.",guilt,0
Getting a part-time job.,joy,0
Small car accident. Black ice on the road - cars in front of usstarted zig-zagging and so did we. Car in front did a 180¦ turn wefollowed and ended up in a gully.,fear,0
People hunting animals.,anger,0
"When my grandfather was sick, and died I felt more sad, though,when he was sick.",sadness,0
People spitting in railway stations.,disgust,0
Falling over.,shame,0
Eating too much I felt guilty afterwards because I knew Ishouldn't have overeaten as I'm putting on too much weight.,guilt,0
When my last year's second semester results came through - I wasecstatic.,joy,0
I was sleeping in my room but woke in the middle of the night tothink I could hear noises and see shadows moving. I felt thatsomeone was in the house.,fear,0
"At school, a couple of years ago, a so-called acquaintance told liesabout me to a teacher I was told about it by friends who overheardthe conversation.",anger,0
"My grandfather died. He lived almost as a recluse not caring forhimself as well as he should - Dad and we all helped as much aswe could, but it didn't save him from himself. It was anunexpected death. His second de facto wife was lucky she wasn'tjailed.",sadness,0
"In my penultimate job I was responsible of a sections withseveral employers, after several years of dedication I wasdismissed by a new chef, saying that I was incompetent.",sadness,0
"I assisted to a scene where the police attacked a person thatdidn't have his documents. The savagery was too much, and theattacked person bleeded to much.",disgust,0
In a party of friends I got completely drunk.,shame,0
"Once in my homes yard, I was plaing football with my cousin andin a certain quick the ball went on uncontrolled putting down abird-cage, killing it.",guilt,0
"When I get something that seemed very hard like getting a job, aboyfriend, etc. A specific sutuations, was when I started to datea boy whom I liked for a long time.",joy,0
When I had to assume a position which I didn't expect.,fear,0
"When I was dismissed unjustly from the firm where I worked,because there where persons that didn't have problems, andwouldn't miss in the jobs they occupied if they were dismissed.",anger,0
"I felt very sad when I had to give up something that by right wasmine and although I didn't get it, a kind of suvenir that peopledon't give you the right to have.",sadness,0
"The acts of brutal violence in generally disgusts me. Fights,phisical aggrssion, etc.",disgust,0
I felt ashamed when in a certain occasion I had to read a textand didn't stop stuttering.,shame,0
When I was reproved eighth grade of high school.,guilt,0
"When I talked with a teacher yesterday who, to say the least, wasrude and unwise and had irrelevant opinions about a friend.",anger,0
The loss of the woman who loved me most till today.,sadness,0
In a sexual experience with an unknown woman where after thesexual act I only could go away without looking backwards.,disgust,0
"When I wanted to kiss a friend and didn't succeed, I felt shame.",shame,0
"On a telephone talk where I was agressive and stupid without theleast, reason or better motive.",guilt,0
When I succeed in writing something I felt and doing it I feltwell and very happy for being able to express to myself somethingthat was suffocating me.,joy,0
When I crashed my car.,fear,0
When in a difficult moment I couldn't express myself correctlyand my thought came out with distortions bringing about highlynegative and distorted results.,anger,0
When I heard about the death of somebody I liked very much and Iwas not present either to see the person or to try to share myemotions with other friends.,sadness,0
"When I saw a woman subjugated by money and not being able to hidehow she hated herself for not having the will power to get out ofsuch a situation because it was convenient, according to what shetold me.",disgust,0
When somebody suddenly said something (about me) at a wrongmoment and I didn't agree (at that exact moment I was needing anextremely positive word).,shame,0
When my mother surprised me while masturbating.,shame,0
I forgot to water the flowers in our flat and was rebuked by myfriends who share the flat with me.,guilt,0
After my final examination at school I was glad that theexamination was over and that I had passed it.,joy,0
"When I was a child, I had a nightmare. At that time, I was notyet able to tell anybody about it, so I was very frightened. Icould not explain myself all that and I had to deal with it bymyself.",fear,0
I was angry with a person who behaved terribly at a balloffending her relatives.,anger,0
"When my grandfather died. When I heard about his death, I had abad feeling in my stomach and I felt as if I had lost somethingvery precious.",sadness,0
My brother caught a spider and let his frog eat it.,disgust,0
Once I spoke without thinking very much - it was quite anonsense.,shame,0
I was not sure whether I should help an old woman going down aflight of stairs. I just watched her and saw how difficult it wasfor her to do it.,guilt,0
For about one year I had a rather bad relation with my father.Last Christmas Eve he invited me to stay withhim and I was veryglad about it. It was a fine evening.,joy,0
"I live outside Graz - so I have to go by bus. One day I went homefrom the bus stop alone. It was dark, I had to go through aforest and there was a dark figure behind me. I was veryfrightened.",fear,0
My sister had promised to help me to do a translation fromEnglish into German. But the day I needed her she told me thatshe was busy - I was very angry.,anger,0
"Several years ago my mother died. She had been ill for a longtime, but nevertheless her death came unexpectedly. I did not andI still do not want to believe that it is true.",sadness,0
I have a horror of spiders and snakes. On a walk through the woodI saw the body of a slow-worm (without the head).,disgust,0
I came home from a party rather drunk. I said things I wouldnever have said normally. Next morning I was terribly ashamedabout what I had said.,shame,0
An accident happened to my little cousin because I had not takenenough care of her. She fell on the floor and her hands werehurt.,guilt,0
I had a little cat which was very sick. As I liked it very much Iwent to a veterinary with it. He told me how to tend it and itreally recovered its health. Everybody said that I had saved itslife.,joy,0
"When I was a child, I had a terrible nightmare with St. Nicholas'Devil Servant. I asked my mother if he really existed and shesaid yes. The following nights I could not sleep and alight had to be left turned on.",fear,0
"As I usually do not start learning until a short time before anexamination,, I once made up my mind to try to work for a longertime. But once again I did not do it - and got a bad mark.",anger,0
A friend told me about his cousin who is my girlfriend. He saidshe had treated him in a mean and nasty way. I was surprisedbecause in front of other people she had always treated him in afriendly way. I am very sad about it.,sadness,0
"I went out with my sister, her boyfriend and his friend. I didnot like this young man. But suddenly he overcame me and kissedme. He was very strong so that I could not defend myself.",disgust,0
During the oral part of my final examination I made a mistake inspeaking so that all the teachers laughed at me.,shame,0
There was a time when I did not get on well with my sister. Ialways grumbled at her and said bad things about her to mymother. So my mother always scolded her.,guilt,0
When I passed my final examination at school.,joy,0
"When I was on a cave excursion with friends, I suddenly lost themand was afraid of losing my way in the cave.",fear,0
When I felt being treated unjustly by a teacher.,anger,0
When my grandmother died; I had a stronger relation to her thanto my mother.,sadness,0
When I was molested by an old drunk man.,disgust,0
When I had a Latin examination in school.,shame,0
When I had drunk too much and nearly got an alcohol poisoning.,guilt,0
When I met my girlfriend again in another town after a longseparation.,joy,0
"When I went home alone early in the morning, I had to go througha wood.",fear,0
"A friend was unpunctual, we wanted to prepare ourselves for anexamination.",anger,0
When my grandparents moved to another part of the town.,sadness,0
At the butcher's I saw an animal which had just been slaughtered;blood was dripping on the floor.,disgust,0
In school I was very bad in running long distances and myclass-mates laughed at me for this reason.,shame,0
I had to take care of my little brother. When I met a friend Idid not pay attention to him for a certain time and he was hurtwhile he was playing.,guilt,0
"On my birthday, an old friend of mine sent me a card. I had notmet him for a year and I was very glad that he had thought of me.",joy,0
Once I spent a night with a friend at the secondary school. Wetold each other horror stories and suddenly we heard uncannynoises. I was terribly frightened.,fear,0
"When we still attended school, my brother and I usually went tosee our aunt and to show her our term's report. She rewarded uswith money. Although my reports were as good as my brother's, hegot more money.",anger,0
"My friend was pregnant, but lost her child during the secondmonth. I went to see her at hospital - she was crying. I feltvery sorry for her.",sadness,0
"When I attended school, our class visited an institution formentally and physically handicapped persons. Although I tried tocontrol my feelings, I was disgusted.",disgust,0
"After a party I spent the night with a friend. We both weredrunk, the morning was disillusioning. A friend was me leavingthe room and I felt shabby and immoral.",shame,0
I had to take care of a neighbour's child. I did not look afterit all the time and the child fell down and was hurt. I feltguilty.,guilt,0
"A very good friend of mine had been away for three months. Whenwe met again, we ran up to each other and embraced.",joy,0
One evening my father told me to go into the cellar and get him abeer. I was terribly frightened at the idea of a man sitting inthe cellar and assaulting me. For my defence I took an emptybottle with me.,fear,0
I had stolen a bottle of rum from a person who knows me well. Hethreatened to call the police if I did not pay 500 Shillings.,anger,0
When my uncle died I saw a funeral for the first time. All peoplestood around the open grave and cried.,sadness,0
"At a party I met a girl who drew me to her, told me some nonsenseand always wanted to kiss me.",disgust,0
I put my head into the pullover of a girl to see her breasts. Thegirl looked at me so that I felt ashamed.,shame,0
"My uncle had promised to buy me a bicycle. As time went by and Ihad not received it yet, I asked my father to buy it for me.Later I heard that my uncle had wanted to offer me the bicycle onmy birthday two weeks later.",guilt,0
"Several days after my final examination at school, I was sittingin an airplane on my way to Greece. I enjoyed that moment verymuch.",joy,0
One night I was lying in my bed awake but I had my eyes closed. Isaw figures with terrible faces and black frocks bending over meand touching me. I opened my eyes but I could still see them. Ihad the feeling that somebody was in the room. It was terrible.Only when I turned on the light I was able to go to sleep.,fear,0
I had arranged with a friend to go with him to Carinthia by car.We had arranged a place where to meet. I was a bit late and myfriend had left already. I had no money to go by train. I nearlystarted to cry because I was so angry - it was very important forme to go to Carinthia.,anger,0
Our dog had to be shot because he had killed a roe. I liked himvery much and so I could not resign myself to that. I hated thehunter who shot him.,sadness,0
I was sitting in a station-hall and watching a lavatoryattendant. She was very dirty. She started to eat something outof a dirty cup - it must have been something like lard. Then shetook some breadcrumbs out of the pockets of her apron and atethem. I had to leave - I felt like vomitting. ,disgust,0
"I had to go to the doctor's because of a veneral disease. I toldthe doctor that I must have been infected by my boy-friend. Thiswas not true, but I was ashamed to tell the truth.",shame,0
"When we were playing, I hurt my little sister, but towards mymother I did not admit that it was my fault.",guilt,0
My neighbour was not able to set his car in motion because it hadsnowed heavily. I helped him - he was thankful and invited me.,joy,0
"I was skiing with friends and they wanted to ski-jump. I did notwant to be left behind, so I braced myself and followed them.",fear,0
"At an examination I got a bad mark just because of a smallmistake. When I went to the lector and wanted to talk about that,he did not listen to me but sent me away.",anger,0
My cut was run over by a car. After searching for a long time Ifound her lying in a kerb. I was rather shocked and angry withthe driver.,sadness,0
"When I watched a report about El Salvador on TV, I saw people whohad been murdered by terrible methods.",disgust,0
At a cross-country race I wanted to take a short-cut (which isnot allowed). I was caught and disqualified. All my friends hadobserved that.,shame,0
During a discussion I reacted very aggressively and so I made itimpossible to continue discussing.,guilt,0
On my birthday I got a present that I had desired for a longtime.,joy,0
"When I am discussing something with a person and I realize thatthe other person is thinking over her own argumentations insteadof listening, I become angry.",anger,0
When we were on holidays my girl-friend had to leave me after 4weeks and I had to stay in Turkey for some more weeks because Ihad a job there.,sadness,0
I studied medicine for several semesters. I was always disgustedwhen we had the dissecting-course. I cannot understand why somepersons like this course.,disgust,0
"Some time ago we had a tournament in our tennis-club. Fortactical reasons I was chosen to play against a much weakerplayer than I am. Although it would have been enough simply towin the game, I defeated him extremely. This would not have beennecessary.",shame,0
I had a discussion with my girl-friend. After some time westarted to quarrel and at least - to get the upper hand - I saidthat she was not as important to me as she might believe. Sometime later I apologized for that.,guilt,0
On New Year's Eve I went in a disco with friends. I amused myselfand got to know many other people.,joy,0
"I had to go to the dentist's. When he touched my tooth with hisdrill, I was terribly aftaid of the pain I would feel any moment.",fear,0
I was very hungry and just wanted to start eating when a friendcalled me who usually talks for a long time. I was angry becauseI was prevented from eating.,anger,0
"My sister, whom I like very much, asked me for a favour which Irefused her for some flimsy reason. Some time later I felt sorryfor that and something like sadness.",sadness,0
On my way to a concert I went with a man who tried to molest me.At that moment I did not care much but now the impression fillsme with disgust.,disgust,0
"I asked my friend to come with me to a disco because I wanted tobe with a person I know well. But when I amused myself withothers I let my friend sit alone, although I had asked her tocome.",shame,0
"I called my little sister to make her pick up her toy from thefloor. When she still refused after I had asked her for thefourth time, we began to quarrel. At last the whole family wasinvolved in this quarrel and trouble was brewing.",guilt,0
"I had a singing-lesson, but I was not very good. The lastexercise was singing scales. I did that very well and my teacherseemed satisfied.",joy,0
"A teacher wanted to instill a certain opinion and a certainbehaviour into myself, what I refused. I was afraid when I sawhim.",fear,0
A friend had promised to call me at a certain time. I expectedhis call impatiently but in vain.,anger,0
Years ago on Christmas Eve I felt very sad because I realized forthe first time how I missed my father who had died at ChristmasYears ago.,sadness,0
"A man whom I like, was drunk and tried to molest me.",disgust,0
It was the time when everybody spoke about and discussedHainburg. I was also asked for my opinion. I was ashamed becauseI had no firm view of the whole thing and therefor was not ableto join the conversation.,shame,0
"I was on a concert-tour and therefor seperated from myboy-friend. But I needed warmth which was given by a male memberof the orchestra. My feelings towards him were not very deep, buthis feelings were. I felt guilty when he said \I am not aradiator\"".",guilt,0
"On my 18th birthday I passed the driving-test. I was glad becauseI had had to study very much, because I had been lucky andbecause - as a proof that it was really difficult - not everybodyhad passed the test.",joy,0
At about midnight I had to go by bike through Graz alone. On thewhole it was a distance of several kilometers. A car followed methrough the streets. Only when I went into a one-way street thecar disappeared. The rest of my way home I was very afraid.,fear,0
I had studied for almost one week for my physics-examination.With difficulty I passed the examn. I was angry about the teacherand also about myself because I had not remembered enough duringthe examn and because the time that I spent studying was wasted.,anger,0
I had cared for a horse for 2 years. One day it was sold and Icried for several days because I was so sad.,sadness,0
"A friend of mine was telling jokes which I felt to be verydisgusting, especially because I was eating.",disgust,0
At a carneval-party I smooched with a man - some days later I wasrather ashamed for that.,shame,0
"By fun I had a tussle with my sister. Suddenly I obviously hurther unintentionally - and she ran out of the room, crying.",guilt,0
"During my first week in Graz I met a girl who I had got to knowin the train from Amsterdam to Graz. Although I had consideredher very sympathetic, we had seperated without changing ouradresses.",joy,0
"Many years ago I saw the film \Psycho\"" by Hitchcock for the firsttime. When I saw the film I was alone and afterwards I hardlydared to go to bed and hardly was able to sleep.""",fear,0
"I had got a bad cold. My father said I must be crazy to go bymotorbike at those temperatures. When I answered him that I didnot care about a cold, he said that if I did not care foranything I could leave him (it was for the second time he saidsomething like that).",anger,0
"I was at home alone when I realized that a young roe approachedour house. I hid because I did not want to frighten it. Itlimped. Some time later, when I thought that it had already runaway, I saw it lying on our terrace. I came nearer and saw thatit was terribly wounded. I informed the ranger who said that theroe must have been attacked by dogs. He had to shoot it.",sadness,0
Several years ago I stayed with friends in the mountains for oneweek. We lived in a hut and had to cook for ourselves. One day myfriend did not succeed in preparing spaghetti. That dinner wasterrible - nevertheless we all ate rather much and had animproper and unsavoury conversation.,disgust,0
My mother and my grandmother were talking about one of mygrandmother's friends whom I hardly know. I gave some deprecatorycomments on him whereupon my grandmother told me that the man haddied recently.,shame,0
"When I still went to primary-school, I went on a ski-trip with myfamily. After skiing we went to a restaurant for lunch. Suddenlymy father said that he had forgotten something in the car. Hegave me the key and asked me to go and get it. I had difficultieswith the key which was already bent. I asked my mother to helpme. When she tried to turn the key it broke. We had no secondkey. My mother was blamed for all that and I did not say a word.",guilt,0
"I had not studied very much for my final examination at school,so I had to take an additional examination in French. The oralexamination was not very hard for me - the more I was glad when Iheard that I had passed it.",joy,0
"When I was 8 years old my tonsils had to be operated on. This isnot a complicated operation, but just before it started I wasvery afraid so that I will never forget it.",fear,0
"My parents are divorced, father pays alimony for me. Two yearsago my sister who lives with father, suddenly asked mother formoney. As she considered the amount of money my mother offeredher too small, she brought an action against mother. I wasterribly angry with my sister.",anger,0
"I arranged with a friend to go skating the next day. He asked meto wake him up by telephone at twelve o'clock because we had comehome late in the morning. Next day I called him - he was not athome. As something like that had happened to me several timesbefore, I came to the conclusion that one cannot rely on anybodyand I felt very sad.",sadness,0
Whenever I see a spider or a snake I feel disgusted.,disgust,0
"When I had slept with a boy for the first time I felt ashamed forthree reasons. First, because I was only 13 years old, second,because I did not really like him, third, because he had caughtme napping.",shame,0
"I had been together with my boy-friend for two and a half years,when he got to know another girl and not even tried to concealthat from me. I drew my conclusions and left him - I also felt abit guilty for what had happened.",guilt,0
My boy-friend told me that he would take me to the training ofthe life-saving dogs.,joy,0
I was in a dark cellar and saw a glowing red point. I thoughtthat it was a person with a cigarette - but it was only the redswitch.,fear,0
A man treated his dog very badly - he insulted and beated himuntil the dog kept lying on the floor with his tail drawn in.,anger,0
A horse which I had liked very much was taken away.,sadness,0
On TV I saw a report about church in Amerika. A priest was shownwho was performing miracles in front of the camera - I feltdisgusted.,disgust,0
"When I was a child, my uncle came to see us. I spit at him andran out - I do not know the reason for that. My father came afterme and insisted on my apologizing.",shame,0
I quarreled with my boy-friend. He said it was unfair that Ialways started crying so that he had to give in.,guilt,0
"To be able to prepare myself better for an important examination,I did not spend the nitht with my girl-friend but in thestudents' hostel. I had not done that for months. The day when Ihad the examn, somebody knocked at my door at seven o'clock inthe morning. My girl-friend who likes sleeping late, had come tobe able to be with me.",joy,0
